datetime,volatility
2023-11-28 13:30:00,0.037021462722129424
2023-11-28 14:00:00,0.03719019667840134
2023-11-28 14:30:00,0.03569379180923549
2023-11-28 15:00:00,0.035383616090978044
2023-11-28 15:30:00,0.035216581916471215
2023-11-29 09:30:00,0.07454385253524497
2023-11-29 10:00:00,0.07622254892723115
2023-11-29 10:30:00,0.0767905869141995
2023-11-29 11:00:00,0.07820198501928913
2023-11-29 11:30:00,0.07888019198165482
2023-11-29 12:00:00,0.07869411479948091
2023-11-29 12:30:00,0.07890370603440205
2023-11-29 13:00:00,0.07669568802153118
2023-11-29 13:30:00,0.07674156554023034
2023-11-29 14:00:00,0.07676354061090801
2023-11-29 14:30:00,0.07616215659753099
2023-11-29 15:00:00,0.07833455124684081
2023-11-29 15:30:00,0.07931684523730687
2023-11-30 09:30:00,0.08160134613324196
2023-11-30 10:00:00,0.08161496334890853
2023-11-30 10:30:00,0.08127210207533793
2023-11-30 11:00:00,0.07965929255919953
2023-11-30 11:30:00,0.08485520645246462
2023-11-30 12:00:00,0.08506949750796534
2023-11-30 12:30:00,0.08508103880878937
2023-11-30 13:00:00,0.08648444174415397
2023-11-30 13:30:00,0.054693489916145095
2023-11-30 14:00:00,0.05328308490427685
2023-11-30 14:30:00,0.051841464959418014
2023-11-30 15:00:00,0.05240115885450275
2023-11-30 15:30:00,0.054321662329783686
2023-12-01 09:30:00,0.11873187199712114
2023-12-01 10:00:00,0.11986362055759316
2023-12-01 10:30:00,0.12014563600341104
2023-12-01 11:00:00,0.12231217110153815
2023-12-01 11:30:00,0.12465582245127307
2023-12-01 12:00:00,0.12470379752539522
2023-12-01 12:30:00,0.12872382299751722
2023-12-01 13:00:00,0.12875675950206772
2023-12-01 13:30:00,0.12808320937594295
2023-12-01 14:00:00,0.12777813019721257
2023-12-01 14:30:00,0.1274862984107558
2023-12-01 15:00:00,0.1274818134843355
2023-12-01 15:30:00,0.12537758041846422
2023-12-04 09:30:00,0.15115218426204033
2023-12-04 10:00:00,0.15955294797322397
2023-12-04 10:30:00,0.1602354266853306
2023-12-04 11:00:00,0.15893157515618242
2023-12-04 11:30:00,0.16409578909689232
2023-12-04 12:00:00,0.16408718993289692
2023-12-04 12:30:00,0.16402032799026373
2023-12-04 13:00:00,0.1615317944213535
2023-12-04 13:30:00,0.12421406609118872
2023-12-04 14:00:00,0.12261623643907522
2023-12-04 14:30:00,0.12183199616225693
2023-12-04 15:00:00,0.1201679049286047
2023-12-04 15:30:00,0.12016956170354622
2023-12-05 09:30:00,0.12154766434030008
2023-12-05 10:00:00,0.11611252609081935
2023-12-05 10:30:00,0.11660632002149023
2023-12-05 11:00:00,0.11814083700699696
2023-12-05 11:30:00,0.11932912528290972
2023-12-05 12:00:00,0.12310472480649073
2023-12-05 12:30:00,0.12314703578567757
2023-12-05 13:00:00,0.1237630194319705
2023-12-05 13:30:00,0.08868052039142091
2023-12-05 14:00:00,0.06327994509827936
2023-12-05 14:30:00,0.06306029559154144
2023-12-05 15:00:00,0.06309329864444499
2023-12-05 15:30:00,0.05456143727808519
2023-12-06 09:30:00,0.05427900265271107
2023-12-06 10:00:00,0.05569589282504805
2023-12-06 10:30:00,0.05682255122546861
2023-12-06 11:00:00,0.056665494428906456
2023-12-06 11:30:00,0.05670994099832983
2023-12-06 12:00:00,0.05679618421974431
2023-12-06 12:30:00,0.057802332197651726
2023-12-06 13:00:00,0.053910156611101094
2023-12-06 13:30:00,0.04872354115791864
2023-12-06 14:00:00,0.04923702406621024
2023-12-06 14:30:00,0.0489169836163566
2023-12-06 15:00:00,0.04230223483765699
2023-12-06 15:30:00,0.04112197961189926
2023-12-07 09:30:00,0.03549205270948324
2023-12-07 10:00:00,0.05453795113105574
2023-12-07 10:30:00,0.05420340938056455
2023-12-07 11:00:00,0.05616238361413815
2023-12-07 11:30:00,0.057380270334130005
2023-12-07 12:00:00,0.05889167117946094
2023-12-07 12:30:00,0.058867434580386194
2023-12-07 13:00:00,0.058505031749815
2023-12-07 13:30:00,0.05844353619161789
2023-12-07 14:00:00,0.06171806233933297
2023-12-07 14:30:00,0.06196615744858271
2023-12-07 15:00:00,0.06213627896347634
2023-12-07 15:30:00,0.06226117352083322
2023-12-08 09:30:00,0.07069084514485112
2023-12-08 10:00:00,0.07060936317860703
2023-12-08 10:30:00,0.07081661930525765
2023-12-08 11:00:00,0.07259238618718172
2023-12-08 11:30:00,0.07189697223850529
2023-12-08 12:00:00,0.07168441846222398
2023-12-08 12:30:00,0.06987004271168369
2023-12-08 13:00:00,0.06979147604998771
2023-12-08 13:30:00,0.06960160454477882
2023-12-08 14:00:00,0.0587429886094926
2023-12-08 14:30:00,0.05849342539721789
2023-12-08 15:00:00,0.05638758940076167
2023-12-08 15:30:00,0.05695306389847508
2023-12-11 09:30:00,0.11356944129169355
2023-12-11 10:00:00,0.114178294639984
2023-12-11 10:30:00,0.11511557840048113
2023-12-11 11:00:00,0.11491101171520045
2023-12-11 11:30:00,0.11355659663495794
2023-12-11 12:00:00,0.11214678824991602
2023-12-11 12:30:00,0.11162442605146422
2023-12-11 13:00:00,0.11095546831437744
2023-12-11 13:30:00,0.10749043292059428
2023-12-11 14:00:00,0.10832546417347537
2023-12-11 14:30:00,0.10881705665900006
2023-12-11 15:00:00,0.10608763063431599
2023-12-11 15:30:00,0.1053324582288239
2023-12-12 09:30:00,0.11416889166448775
2023-12-12 10:00:00,0.11402344833806823
2023-12-12 10:30:00,0.114455847155289
2023-12-12 11:00:00,0.11474492778872777
2023-12-12 11:30:00,0.11762896779682168
