datetime,volatility
2023-11-28 13:30:00,0.030674597788455826
2023-11-28 14:00:00,0.030246333047057667
2023-11-28 14:30:00,0.03130909949463102
2023-11-28 15:00:00,0.0312962722591413
2023-11-28 15:30:00,0.03636035757698044
2023-11-29 09:30:00,0.04290523593682205
2023-11-29 10:00:00,0.05760194204475585
2023-11-29 10:30:00,0.05817256973390985
2023-11-29 11:00:00,0.06096790151853896
2023-11-29 11:30:00,0.06286467526503403
2023-11-29 12:00:00,0.06321678677670824
2023-11-29 12:30:00,0.06317302729703721
2023-11-29 13:00:00,0.06286682442530644
2023-11-29 13:30:00,0.06288147321795944
2023-11-29 14:00:00,0.062291534781877045
2023-11-29 14:30:00,0.06255655666256385
2023-11-29 15:00:00,0.06320619914115497
2023-11-29 15:30:00,0.06322044178182432
2023-11-30 09:30:00,0.06716691172612012
2023-11-30 10:00:00,0.06878747398619454
2023-11-30 10:30:00,0.07123153449602022
2023-11-30 11:00:00,0.07529593685204879
2023-11-30 11:30:00,0.07411793305944016
2023-11-30 12:00:00,0.07693767303487771
2023-11-30 12:30:00,0.07706796526620482
2023-11-30 13:00:00,0.07241689076449284
2023-11-30 13:30:00,0.07118739368631001
2023-11-30 14:00:00,0.06285629339428377
2023-11-30 14:30:00,0.062277419119623284
2023-11-30 15:00:00,0.059852692198694574
2023-11-30 15:30:00,0.07563663530736683
2023-12-01 09:30:00,0.08522164069911903
2023-12-01 10:00:00,0.08493096129601249
2023-12-01 10:30:00,0.08486939812943242
2023-12-01 11:00:00,0.08894200610590629
2023-12-01 11:30:00,0.09022885772876953
2023-12-01 12:00:00,0.08942429743142244
2023-12-01 12:30:00,0.08930012264902466
2023-12-01 13:00:00,0.0896961416652398
2023-12-01 13:30:00,0.08797974882290921
2023-12-01 14:00:00,0.08981388394641514
2023-12-01 14:30:00,0.08705181154373476
2023-12-01 15:00:00,0.08114554238163402
2023-12-01 15:30:00,0.08112432845819961
2023-12-04 09:30:00,0.12448453617040509
2023-12-04 10:00:00,0.12436530725919932
2023-12-04 10:30:00,0.12459130175625774
2023-12-04 11:00:00,0.12443277236843228
2023-12-04 11:30:00,0.12714802444594311
2023-12-04 12:00:00,0.12796024580329218
2023-12-04 12:30:00,0.12731858110563304
2023-12-04 13:00:00,0.11862020879977585
2023-12-04 13:30:00,0.11075513361620827
2023-12-04 14:00:00,0.11035714371644957
2023-12-04 14:30:00,0.11042762425174657
2023-12-04 15:00:00,0.10880129226138477
2023-12-04 15:30:00,0.10891774580133223
2023-12-05 09:30:00,0.10897768479000527
2023-12-05 10:00:00,0.10926461685206816
2023-12-05 10:30:00,0.11065812370005165
2023-12-05 11:00:00,0.11827013275717436
2023-12-05 11:30:00,0.11562673724900992
2023-12-05 12:00:00,0.1172426266746355
2023-12-05 12:30:00,0.11727603977189732
2023-12-05 13:00:00,0.11732563732531516
2023-12-05 13:30:00,0.06764147282596117
2023-12-05 14:00:00,0.06815816078355284
2023-12-05 14:30:00,0.06806486443430625
2023-12-05 15:00:00,0.06797546174441538
2023-12-05 15:30:00,0.06387528392574417
2023-12-06 09:30:00,0.06503253156645508
2023-12-06 10:00:00,0.06676652171778927
2023-12-06 10:30:00,0.06408792613764538
2023-12-06 11:00:00,0.06410979813844485
2023-12-06 11:30:00,0.06474130385240166
2023-12-06 12:00:00,0.06540515792718839
2023-12-06 12:30:00,0.06510492196572934
2023-12-06 13:00:00,0.06411234868145387
2023-12-06 13:30:00,0.06386014456024566
2023-12-06 14:00:00,0.0634592979716174
2023-12-06 14:30:00,0.06040593853764441
2023-12-06 15:00:00,0.042270270258196095
2023-12-06 15:30:00,0.042359239048346556
2023-12-07 09:30:00,0.0604721512685772
2023-12-07 10:00:00,0.06493748319484827
2023-12-07 10:30:00,0.06441215246002709
2023-12-07 11:00:00,0.06483227307183105
2023-12-07 11:30:00,0.06665010519922243
2023-12-07 12:00:00,0.06661766508400178
2023-12-07 12:30:00,0.06711600323668897
2023-12-07 13:00:00,0.06701319951610195
2023-12-07 13:30:00,0.0658617901213594
2023-12-07 14:00:00,0.0625608582812294
2023-12-07 14:30:00,0.06415138119684204
2023-12-07 15:00:00,0.06416214817622054
2023-12-07 15:30:00,0.064603274723146
2023-12-08 09:30:00,0.06354168191031094
2023-12-08 10:00:00,0.07634471549589669
2023-12-08 10:30:00,0.07789470187518563
2023-12-08 11:00:00,0.07999212238681705
2023-12-08 11:30:00,0.07921473748363468
2023-12-08 12:00:00,0.0791562597527013
2023-12-08 12:30:00,0.07680791011546251
2023-12-08 13:00:00,0.0762639891424093
2023-12-08 13:30:00,0.06439490303797629
2023-12-08 14:00:00,0.059587892637385606
2023-12-08 14:30:00,0.05896973824778134
2023-12-08 15:00:00,0.05863787274621855
2023-12-08 15:30:00,0.055880092248033905
2023-12-11 09:30:00,0.10205509653221424
2023-12-11 10:00:00,0.11108557618367089
2023-12-11 10:30:00,0.11143344979836595
2023-12-11 11:00:00,0.11147614781036155
2023-12-11 11:30:00,0.11125691497868734
2023-12-11 12:00:00,0.11143316321932725
2023-12-11 12:30:00,0.11342486989332606
2023-12-11 13:00:00,0.11533912764889039
2023-12-11 13:30:00,0.11527669239557531
2023-12-11 14:00:00,0.1033251611086438
2023-12-11 14:30:00,0.10317977697614146
2023-12-11 15:00:00,0.10291533612594514
2023-12-11 15:30:00,0.10343862871777339
2023-12-12 09:30:00,0.11029463887006975
2023-12-12 10:00:00,0.11107812327788681
2023-12-12 10:30:00,0.11082428137621246
2023-12-12 11:00:00,0.11050672340961903
