datetime;open;high;low;close;volume
2025-06-11 13:30:00;700.63;700.96;700.49;700.76;1099
2025-06-11 13:00:00;699.915;701.4;699.78;700.62;22194
2025-06-11 12:30:00;700.94;701.59;699.32;699.91;35187
2025-06-11 12:00:00;699.905;700.87;697.55;700.7;35878
2025-06-11 11:30:00;700.56;700.87;698.61;699.84;52259
2025-06-11 11:00:00;702.85;703.59;699.81;700.435;49692
2025-06-11 10:30:00;703.46;703.46;701.88;702.83;39283
2025-06-11 10:00:00;702;704.03;700.84;703.6;52523
2025-06-11 09:30:00;703.45;708.57;700.5;702.19;83933
2025-06-10 15:30:00;700.66827;702.65997;699.39008;702.48999;956374
2025-06-10 15:00:00;701.21997;702.63501;698.92432;700.55212;656428
2025-06-10 14:30:00;698.79498;702.099976;698.53998;701.31500;543110
2025-06-10 14:00:00;696.70001;699.13989;695.44263;698.82501;339269
2025-06-10 13:30:00;697.28882;697.60352;696.40997;697.15002;198644
2025-06-10 13:00:00;698.90997;699.5;697.28101;697.46002;258740
2025-06-10 12:30:00;698.53497;699.22998;697.71722;698.82501;226375
2025-06-10 12:00:00;696.76001;699.20001;696.50800;698.51233;284358
2025-06-10 11:30:00;696.35999;697.44177;691.56000;696.87000;786968
2025-06-10 11:00:00;697.26160;698.20001;695.88000;696.49500;673205
2025-06-10 10:30:00;699.72998;701.58862;698.20001;698.20001;491147
2025-06-10 10:00:00;700.40002;701.67999;699.56000;699.85999;607915
2025-06-10 09:30:00;701.070007;703.22998;696.58002;700.049988;2075067
2025-06-09 15:30:00;696.92999;697.33002;693.96997;694.080017;1229849
2025-06-09 15:00:00;698.099976;698.23743;696.79999;696.97998;351740
2025-06-09 14:30:00;699.40002;699.77991;696.32001;698.14001;747710
2025-06-09 14:00:00;700.070007;700.32001;699.010010;699.24011;282010
2025-06-09 13:30:00;701.19000;701.32990;699.92969;700.070007;228865
2025-06-09 13:00:00;699.85999;701.63757;698.95001;701.31000;372787
2025-06-09 12:30:00;699.48688;700.71991;699.17999;699.77502;304289
2025-06-09 12:00:00;700.19501;700.34998;698.53003;699.48499;337712
2025-06-09 11:30:00;699.64001;701;698.88000;700.19501;483138
2025-06-09 11:00:00;700.95001;701.43939;698.20001;699.67999;502022
2025-06-09 10:30:00;702.33002;703.29999;699.79999;700.72998;637554
2025-06-09 10:00:00;700.89001;703.65997;700;702.33502;679866
2025-06-09 09:30:00;698.29498;705.14148;696.41840;700.70001;1903802
2025-06-06 15:30:00;697.38000;699.23999;697.38000;697.91998;1171712
2025-06-06 15:00:00;698.33502;698.96002;696.80103;697.35999;411223
2025-06-06 14:30:00;698.31000;699.34998;697.15002;698.28070;334177
2025-06-06 14:00:00;696.48999;699.44000;696.48999;698.12000;529261
2025-06-06 13:30:00;694.90002;696.94501;694.79999;696.53998;298247
2025-06-06 13:00:00;693.85858;695.59998;693.63000;694.94000;390034
2025-06-06 12:30:00;694.88000;694.90558;692.71002;693.96002;361691
2025-06-06 12:00:00;695.39001;696.10999;694.39502;695.010010;298385
2025-06-06 11:30:00;694.38000;697.96997;693.89001;695.48999;517728
2025-06-06 11:00:00;696.17999;697.11761;691.87000;694.48999;718689
2025-06-06 10:30:00;697.49988;698.77002;694.76001;696.17999;684391
2025-06-06 10:00:00;699.5;701.64001;696.39001;697.5;1006790
2025-06-06 09:30:00;696;702.80603;695;699.39001;2782682
2025-06-05 15:30:00;685.26001;688.049988;683.63000;684.41998;1108787
2025-06-05 15:00:00;687.96008;688.5;682.25;684.98999;773057
2025-06-05 14:30:00;688.5;689.54828;687.76001;688.10498;486352
2025-06-05 14:00:00;687.62000;688.52002;683.21002;688.42499;544138
2025-06-05 13:30:00;688.35028;690.11670;687.20502;687.46002;377063
2025-06-05 13:00:00;685.20001;689.043518;683.76691;688.29999;519737
2025-06-05 12:30:00;689.65997;691.17999;685.37457;685.37457;694238
2025-06-05 12:00:00;690.71997;691.38000;686.55011;689.61499;504396
2025-06-05 11:30:00;692.32001;692.35498;688.65002;690.72998;511681
2025-06-05 11:00:00;691.49500;692.64001;688.21997;692.36481;591870
2025-06-05 10:30:00;691.19000;694.38000;688.090027;691.34003;994502
2025-06-05 10:00:00;686.6875;691.17999;686;691.095398;775855
2025-06-05 09:30:00;691.65997;692.91998;685.010010;686.70502;1989141
2025-06-04 15:30:00;685.375;689;684.40997;688.085022;1738165
2025-06-04 15:00:00;686.95001;687.94989;685.125;685.42999;607386
2025-06-04 14:30:00;685.28003;687.95001;685.16998;686.90302;589988
2025-06-04 14:00:00;684.58911;685.46997;683.81000;685.45001;474224
2025-06-04 13:30:00;683.95001;685.087402;683.27698;684.67499;416869
2025-06-04 13:00:00;683.070496;684.44989;682.94989;684;527552
2025-06-04 12:30:00;681.29163;683.20001;679.82001;683.080017;513662
2025-06-04 12:00:00;681.34998;681.93951;679.75;681.21997;509919
2025-06-04 11:30:00;681.21997;682.69000;680.39001;681.37000;521945
2025-06-04 11:00:00;682.81500;684.43500;681.21997;681.23999;740563
2025-06-04 10:30:00;684.14001;684.95990;680.15997;682.71997;778932
2025-06-04 10:00:00;682.15002;686.39001;676;684.24750;1959162
2025-06-04 09:30:00;669.33002;682.59003;668.57001;682.34003;2961380
2025-06-03 15:30:00;668.81000;668.83002;666.25;667.16998;1038541
2025-06-03 15:00:00;667.66498;669.31000;666.98999;668.97998;648914
2025-06-03 14:30:00;667.85498;668.57001;667.58002;667.66498;301136
2025-06-03 14:00:00;669.48999;669.67688;667.15997;667.78052;412089
2025-06-03 13:30:00;668.78998;669.70001;667.55188;669.35999;360701
2025-06-03 13:00:00;670;670.45001;668.61719;668.82001;382936
2025-06-03 12:30:00;669.020020;672.47638;669.010010;670.15997;717719
2025-06-03 12:00:00;667.049988;669.38000;666.75;669.125;497216
2025-06-03 11:30:00;667.010010;667.34998;665.31042;667;485028
2025-06-03 11:00:00;667.34003;668.46002;666.34998;667;690396
2025-06-03 10:30:00;669.030029;669.32520;665.090027;667.085022;832758
2025-06-03 10:00:00;666.96997;669.69000;666.31000;669.40002;769525
2025-06-03 09:30:00;671;675.58002;665.030029;667.14001;2368134
2025-06-02 15:30:00;672.72998;673.25;669.35999;671.31000;1902630
2025-06-02 15:00:00;670.46002;673.18658;669.87000;672.72998;1218911
2025-06-02 14:30:00;668.26147;670.97998;667.81409;670.58502;935394
2025-06-02 14:00:00;665.14130;669.29999;664.41791;668.22998;709480
2025-06-02 13:30:00;667.31982;667.69000;664.35010;665.15997;664709
2025-06-02 13:00:00;664.049988;667.87000;663.83002;667.48999;982707
2025-06-02 12:30:00;662.15002;664.51001;661.59998;663.90002;477388
2025-06-02 12:00:00;662.14001;664.60999;661.5;662.125;985434
2025-06-02 11:30:00;658.075012;663.070007;656.78003;662.010010;885707
2025-06-02 11:00:00;658.58002;659.90002;656.67999;658.18158;959215
2025-06-02 10:30:00;654.70001;658.88428;654.25403;658.65002;773328
2025-06-02 10:00:00;652.5;655.40002;648.86499;654.59998;953790
2025-06-02 09:30:00;644.5;660.76190;644.26160;652.87000;2158091
2025-05-30 15:30:00;644.90997;649.40991;644;646.88000;2182928
2025-05-30 15:00:00;642.67249;645.60999;642.34003;644.90997;654831
2025-05-30 14:30:00;642.21503;643.21997;641.92499;642.75;439689
2025-05-30 14:00:00;639.039978;643.35742;639.039978;642.099976;643091
2025-05-30 13:30:00;637.48999;640.21899;637.099976;638.87000;433314
2025-05-30 13:00:00;634.56000;637.5;634.12732;637.38501;677161
2025-05-30 12:30:00;639.34003;639.34003;632.78003;634.78998;1393785
2025-05-30 12:00:00;644.34003;645.28003;638.71008;638.92999;595928
2025-05-30 11:30:00;644.50751;645.40002;642.59998;644.20001;404624
2025-05-30 11:00:00;643.77002;645.34003;642.91571;644.39062;373589
2025-05-30 10:30:00;645.58002;647.099976;643.18500;643.69000;569065
2025-05-30 10:00:00;642.25;646.66998;641.90002;645.64001;824233
2025-05-30 09:30:00;642.5;643.875;639.14001;641.79498;1286606
2025-05-29 15:30:00;643.69501;646.62000;643.21381;645.020020;808785
