datetime;open;high;low;close;volume
2025-06-11 13:30:00;330.91;331.03;330.28;330.38;8960
2025-06-11 13:00:00;329.78;331.31;329.2;330.93;216455
2025-06-11 12:30:00;328.89;330;328.59;329.75;173993
2025-06-11 12:00:00;329.87;330.77;326.03;328.89;336709
2025-06-11 11:30:00;331.42;331.95;329.53;329.88;217955
2025-06-11 11:00:00;331.8;333.52;329.83;331.34;309631
2025-06-11 10:30:00;333.09;334.36;331.27;331.79;340188
2025-06-11 10:00:00;329.8;334.41;329.8;333.22;502680
2025-06-11 09:30:00;334.31;335.44;328.2;329.77;1110657
2025-06-10 15:30:00;325.63000;327.82999;324.35999;326.14999;15828236
2025-06-10 15:00:00;324.28500;325.94000;323.5;325.64001;9637156
2025-06-10 14:30:00;321.95999;324.69000;321.63000;324.25;8389211
2025-06-10 14:00:00;319.79001;322.67999;318.040009;321.92001;8372004
2025-06-10 13:30:00;320.0050049;322.23999;318.89999;320.87000;7440891
2025-06-10 13:00:00;317.25;320.62000;315.75;319.98001;7667962
2025-06-10 12:30:00;318.34000;319.57999;316.85001;317.15109;5107594
2025-06-10 12:00:00;318.95999;319.57999;317.62000;318.35001;4890224
2025-06-10 11:30:00;318.53;320.26990;315.64001;319.010010;9680892
2025-06-10 11:00:00;316.29001;321.2;315.56000;318.57;13243038
2025-06-10 10:30:00;313.87180;316.42001;312.79999;316.23001;8837180
2025-06-10 10:00:00;315.44000;317.67999;312.25;313.86639;14017422
2025-06-10 09:30:00;315.070007;316.66989;311.029999;315.45001;27267209
2025-06-09 15:30:00;302.45999;309.82999;302;308.65729;22346933
2025-06-09 15:00:00;300.51999;302.79990;300.25;302.45999;7522956
2025-06-09 14:30:00;299.45001;300.84000;298.84259;300.48999;4890747
2025-06-09 14:00:00;299.23999;300.10861;298.48001;299.5;5096315
2025-06-09 13:30:00;297.089996;300.95001;296.89001;299.26511;6594694
2025-06-09 13:00:00;296.89999;297.85001;295.83011;297.059998;4211906
2025-06-09 12:30:00;295.069885;297.43991;294.91000;296.92920;4089450
2025-06-09 12:00:00;294.79999;296.88000;293.67999;295.040009;5136289
2025-06-09 11:30:00;294.70001;295.98999;294.23001;294.85501;5005012
2025-06-09 11:00:00;293.95999;297.73871;293.14081;294.63559;9074144
2025-06-09 10:30:00;292.45999;295.91000;291.95001;293.92999;7342241
